ISO3,Year,Month,Total,Domestic,International,Total_OS,ADM_name,Date,Name,Type
TUR,2017,8,,,,21524.111,Turkey,2017-08-30,Victory Day,Public holiday
TUR,2017,9,,,,19763.161,Turkey,2017-09-01,Sacrifice Feast,Public holiday
TUR,2017,9,,,,19763.161,Turkey,2017-09-02,Sacrifice Feast Day 2,Public holiday
TUR,2017,9,,,,19763.161,Turkey,2017-09-03,Sacrifice Feast Day 3,Public holiday
TUR,2017,9,,,,19763.161,Turkey,2017-09-04,Sacrifice Feast Day 4,Public holiday
TUR,2017,10,,,,17691.934,Turkey,2017-10-28,Republic Day Eve,Half-day holiday
TUR,2017,10,,,,17691.934,Turkey,2017-10-29,Republic Day,Public holiday
TUR,2017,11,,,,14256.813,Turkey,2017-11-10,Ataturk Memorial Day,Observance
TUR,2017,12,,,,14144.563,Turkey,2017-12-31,New Year's Eve,Observance
TWN,2014,1,,,,381.848,Taiwan,2014-01-30,Chinese New Year's Eve,Public holiday
TWN,2014,1,,,,381.848,Taiwan,2014-01-31,Chinese New Year's Day,Public holiday
TWN,2014,2,,,,399.227,Taiwan,2014-02-04,Farmer's Day,Observance
TWN,2014,2,,,,399.227,Taiwan,2014-02-14,Lantern Festival,Observance
TWN,2014,2,,,,399.227,Taiwan,2014-02-14,Tourism Day,Observance
TWN,2014,2,,,,399.227,Taiwan,2014-02-01,Chinese New Year Holiday,Public holiday
TWN,2014,2,,,,399.227,Taiwan,2014-02-02,Chinese New Year Holiday,Public holiday
TWN,2014,2,,,,399.227,Taiwan,2014-02-03,Chinese New Year Holiday,Public holiday
TWN,2014,2,,,,399.227,Taiwan,2014-02-04,Chinese New Year Holiday,Public holiday
TWN,2014,2,,,,399.227,Taiwan,2014-02-28,Peace Memorial Day,Public holiday
TWN,2014,3,,,,419.216,Taiwan,2014-03-02,Earth God's Birthday,Observance
TWN,2014,3,,,,419.216,Taiwan,2014-03-08,International Women's Day,Observance
TWN,2014,3,,,,419.216,Taiwan,2014-03-12,Arbor Day,Observance
TWN,2014,3,,,,419.216,Taiwan,2014-03-19,Kuan Yin's Birthday,Observance
TWN,2014,3,,,,419.216,Taiwan,2014-03-29,Youth Day,Observance
TWN,2014,4,,,,475.66,Taiwan,2014-04-14,God of Medicine's Birthday,Observance
TWN,2014,4,,,,475.66,Taiwan,2014-04-20,Easter Sunday,Observance
TWN,2014,4,,,,475.66,Taiwan,2014-04-22,Matsu's Birthday,Observance
TWN,2014,4,,,,475.66,Taiwan,2014-04-04,Children's Day,Public holiday
TWN,2014,4,,,,475.66,Taiwan,2014-04-05,Tomb Sweeping Day,Public holiday
TWN,2014,5,,,,481.904,Taiwan,2014-05-04,Literary Day,Observance
TWN,2014,5,,,,481.904,Taiwan,2014-05-06,Buddha's Birthday,Observance
TWN,2014,5,,,,481.904,Taiwan,2014-05-11,Mother's Day,Observance
TWN,2014,5,,,,481.904,Taiwan,2014-05-01,Labor Day,Public holiday
TWN,2014,6,,,,488.154,Taiwan,2014-06-03,Opium Suppression Movement Day,Observance
TWN,2014,6,,,,488.154,Taiwan,2014-06-10,Chen Huang's Birthday,Observance
TWN,2014,6,,,,488.154,Taiwan,2014-06-10,Kuan Kung's Birthday,Observance
TWN,2014,6,,,,488.154,Taiwan,2014-06-02,Dragon Boat Festival,Public holiday
TWN,2014,7,,,,551.089,,,,
TWN,2014,8,,,,495.006,Taiwan,2014-08-02,Chinese Valentine's Day,Observance
TWN,2014,8,,,,495.006,Taiwan,2014-08-08,Father's Day,Observance
TWN,2014,8,,,,495.006,Taiwan,2014-08-10,Hungry Ghost Festival,Observance
TWN,2014,9,,,,419.568,Taiwan,2014-09-03,Armed Forces Day,Observance
TWN,2014,9,,,,419.568,Taiwan,2014-09-28,Teachers' Day,Observance
TWN,2014,9,,,,419.568,Taiwan,2014-09-08,Mid-Autumn Festival,Public holiday
TWN,2014,10,,,,4578.504,Taiwan,2014-10-02,Double Ninth Day,Observance
TWN,2014,10,,,,4578.504,Taiwan,2014-10-21,Overseas Chinese Day,Observance
TWN,2014,10,,,,4578.504,Taiwan,2014-10-25,Taiwan's Retrocession Day,Observance
TWN,2014,10,,,,4578.504,Taiwan,2014-10-31,Halloween,Observance
TWN,2014,10,,,,4578.504,Taiwan,2014-10-10,National Day,Public holiday
TWN,2014,11,,,,4350.672,Taiwan,2014-11-12,Sun Yat-sen's Birthday,Observance
TWN,2014,12,,,,4520.538,Taiwan,2014-12-27,Special Working Day,Working day (replacement)
TWN,2014,12,,,,4520.538,Taiwan,2014-12-06,Saisiat Festival,Observance
TWN,2014,12,,,,4520.538,Taiwan,2014-12-22,Dongzh?? Festival,Observance
TWN,2014,12,,,,4520.538,Taiwan,2014-12-25,Christmas Day,Observance
TWN,2014,12,,,,4520.538,Taiwan,2014-12-25,Constitution Day,Observance
TWN,2015,1,,,,4210.604,Taiwan,2015-01-02,Bridge Public Holiday,Public holiday
TWN,2015,2,,,,4572.474,Taiwan,2015-02-04,Farmer's Day,Observance
TWN,2015,2,,,,4572.474,Taiwan,2015-02-18,Chinese New Year's Eve,Public holiday
TWN,2015,2,,,,4572.474,Taiwan,2015-02-19,Chinese New Year's Day,Public holiday
TWN,2015,2,,,,4572.474,Taiwan,2015-02-20,Chinese New Year Holiday,Public holiday
TWN,2015,2,,,,4572.474,Taiwan,2015-02-21,Chinese New Year Holiday,Public holiday
TWN,2015,2,,,,4572.474,Taiwan,2015-02-22,Chinese New Year Holiday,Public holiday
TWN,2015,2,,,,4572.474,Taiwan,2015-02-23,Chinese New Year Holiday,Public holiday
TWN,2015,2,,,,4572.474,Taiwan,2015-02-27,Peace Memorial Day observed,Public holiday
TWN,2015,2,,,,4572.474,Taiwan,2015-02-28,Peace Memorial Day,Public holiday
TWN,2015,3,,,,4576.487,Taiwan,2015-03-05,Lantern Festival,Observance
TWN,2015,3,,,,4576.487,Taiwan,2015-03-05,Tourism Day,Observance
TWN,2015,3,,,,4576.487,Taiwan,2015-03-08,International Women's Day,Observance
TWN,2015,3,,,,4576.487,Taiwan,2015-03-12,Arbor Day,Observance
TWN,2015,3,,,,4576.487,Taiwan,2015-03-21,Earth God's Birthday,Observance
TWN,2015,3,,,,4576.487,Taiwan,2015-03-29,Youth Day,Observance
TWN,2015,4,,,,4829.986,Taiwan,2015-04-05,Easter Sunday,Observance
TWN,2015,4,,,,4829.986,Taiwan,2015-04-07,Kuan Yin's Birthday,Observance
TWN,2015,4,,,,4829.986,Taiwan,2015-04-03,Children's Day observed,Public holiday
TWN,2015,4,,,,4829.986,Taiwan,2015-04-04,Children's Day,Public holiday
TWN,2015,4,,,,4829.986,Taiwan,2015-04-05,Tomb Sweeping Day,Public holiday
TWN,2015,4,,,,4829.986,Taiwan,2015-04-06,Tomb Sweeping Day holiday,Public holiday
TWN,2015,5,,,,4937.645,Taiwan,2015-05-03,God of Medicine's Birthday,Observance
TWN,2015,5,,,,4937.645,Taiwan,2015-05-04,Literary Day,Observance
TWN,2015,5,,,,4937.645,Taiwan,2015-05-10,Mother's Day,Observance
TWN,2015,5,,,,4937.645,Taiwan,2015-05-11,Matsu's Birthday,Observance
TWN,2015,5,,,,4937.645,Taiwan,2015-05-25,Buddha's Birthday,Observance
TWN,2015,5,,,,4937.645,Taiwan,2015-05-01,Labor Day,Public holiday
TWN,2015,6,,,,4927.467,Taiwan,2015-06-03,Opium Suppression Movement Day,Observance
TWN,2015,6,,,,4927.467,Taiwan,2015-06-28,Chen Huang's Birthday,Observance
TWN,2015,6,,,,4927.467,Taiwan,2015-06-28,Kuan Kung's Birthday,Observance
TWN,2015,6,,,,4927.467,Taiwan,2015-06-19,Dragon Boat Festival holiday,Public holiday
TWN,2015,6,,,,4927.467,Taiwan,2015-06-20,Dragon Boat Festival,Public holiday
TWN,2015,7,,,,5251.109,,,,
TWN,2015,8,,,,5252.613,Taiwan,2015-08-08,Father's Day,Observance
TWN,2015,8,,,,5252.613,Taiwan,2015-08-20,Chinese Valentine's Day,Observance
TWN,2015,8,,,,5252.613,Taiwan,2015-08-28,Hungry Ghost Festival,Observance
TWN,2015,9,,,,4625.343,Taiwan,2015-09-03,Armed Forces Day,Observance
TWN,2015,9,,,,4625.343,Taiwan,2015-09-28,Teachers' Day,Observance
TWN,2015,9,,,,4625.343,Taiwan,2015-09-26,Mid-Autumn Festival holiday,Public holiday
TWN,2015,9,,,,4625.343,Taiwan,2015-09-27,Mid-Autumn Festival,Public holiday
TWN,2015,9,,,,4625.343,Taiwan,2015-09-28,Mid-Autumn Festival holiday,Public holiday
TWN,2015,10,,,,5040.49,Taiwan,2015-10-21,Double Ninth Day,Observance
TWN,2015,10,,,,5040.49,Taiwan,2015-10-21,Overseas Chinese Day,Observance
TWN,2015,10,,,,5040.49,Taiwan,2015-10-25,Taiwan's Retrocession Day,Observance
TWN,2015,10,,,,5040.49,Taiwan,2015-10-31,Halloween,Observance
TWN,2015,10,,,,5040.49,Taiwan,2015-10-09,National Day observed,Public holiday
TWN,2015,10,,,,5040.49,Taiwan,2015-10-10,National Day,Public holiday
TWN,2015,11,,,,4815.013,Taiwan,2015-11-12,Sun Yat-sen's Birthday,Observance
TWN,2015,12,,,,4869.986,Taiwan,2015-12-22,Dongzh?? Festival,Observance
TWN,2015,12,,,,4869.986,Taiwan,2015-12-25,Christmas Day,Observance
TWN,2015,12,,,,4869.986,Taiwan,2015-12-25,Constitution Day,Observance
TWN,2016,1,,,,4863.934,,,,
TWN,2016,2,,,,5195.484,Taiwan,2016-02-04,Farmer's Day,Observance
TWN,2016,2,,,,5195.484,Taiwan,2016-02-22,Lantern Festival,Observance
TWN,2016,2,,,,5195.484,Taiwan,2016-02-22,Tourism Day,Observance
TWN,2016,2,,,,5195.484,Taiwan,2016-02-07,Chinese New Year's Eve,Public holiday
TWN,2016,2,,,,5195.484,Taiwan,2016-02-08,Chinese New Year's Day,Public holiday
TWN,2016,2,,,,5195.484,Taiwan,2016-02-09,Chinese New Year Holiday,Public holiday
TWN,2016,2,,,,5195.484,Taiwan,2016-02-10,Chinese New Year Holiday,Public holiday
TWN,2016,2,,,,5195.484,Taiwan,2016-02-11,Chinese New Year Holiday,Public holiday
TWN,2016,2,,,,5195.484,Taiwan,2016-02-12,Chinese New Year Holiday,Public holiday
TWN,2016,2,,,,5195.484,Taiwan,2016-02-28,Peace Memorial Day,Public holiday
TWN,2016,2,,,,5195.484,Taiwan,2016-02-29,Peace Memorial Day observed,Public holiday
TWN,2016,3,,,,5094.498,Taiwan,2016-03-08,International Women's Day,Observance
TWN,2016,3,,,,5094.498,Taiwan,2016-03-10,Earth God's Birthday,Observance
TWN,2016,3,,,,5094.498,Taiwan,2016-03-12,Arbor Day,Observance
TWN,2016,3,,,,5094.498,Taiwan,2016-03-27,Easter Sunday,Observance
TWN,2016,3,,,,5094.498,Taiwan,2016-03-27,Kuan Yin's Birthday,Observance
TWN,2016,3,,,,5094.498,Taiwan,2016-03-29,Youth Day,Observance
TWN,2016,4,,,,5281.101,Taiwan,2016-04-21,God of Medicine's Birthday,Observance
TWN,2016,4,,,,5281.101,Taiwan,2016-04-29,Matsu's Birthday,Observance
TWN,2016,4,,,,5281.101,Taiwan,2016-04-04,Children's Day,Public holiday
TWN,2016,4,,,,5281.101,Taiwan,2016-04-05,Tomb Sweeping Day,Public holiday
TWN,2016,5,,,,5362.23,Taiwan,2016-05-04,Literary Day,Observance
TWN,2016,5,,,,5362.23,Taiwan,2016-05-08,Mother's Day,Observance
TWN,2016,5,,,,5362.23,Taiwan,2016-05-14,Buddha's Birthday,Observance
TWN,2016,5,,,,5362.23,Taiwan,2016-05-01,Labor Day,Public holiday
TWN,2016,5,,,,5362.23,Taiwan,2016-05-02,Labor Day observed,Public holiday
TWN,2016,6,,,,5507.454,Taiwan,2016-06-03,Opium Suppression Movement Day,Observance
TWN,2016,6,,,,5507.454,Taiwan,2016-06-17,Chen Huang's Birthday,Observance
TWN,2016,6,,,,5507.454,Taiwan,2016-06-17,Kuan Kung's Birthday,Observance
TWN,2016,6,,,,5507.454,Taiwan,2016-06-09,Dragon Boat Festival,Public holiday
TWN,2016,6,,,,5507.454,Taiwan,2016-06-10,Dragon Boat Festival holiday,Public holiday
TWN,2016,7,,,,5864.339,,,,
TWN,2016,8,,,,5565.942,Taiwan,2016-08-08,Father's Day,Observance
TWN,2016,8,,,,5565.942,Taiwan,2016-08-09,Chinese Valentine's Day,Observance
TWN,2016,8,,,,5565.942,Taiwan,2016-08-17,Hungry Ghost Festival,Observance
TWN,2016,9,,,,4937.198,Taiwan,2016-09-03,Armed Forces Day,Observance
TWN,2016,9,,,,4937.198,Taiwan,2016-09-28,Teachers' Day,Observance
TWN,2016,9,,,,4937.198,Taiwan,2016-09-15,Mid-Autumn Festival,Public holiday
TWN,2016,10,,,,5186.552,Taiwan,2016-10-09,Double Ninth Day,Observance
TWN,2016,10,,,,5186.552,Taiwan,2016-10-21,Overseas Chinese Day,Observance
TWN,2016,10,,,,5186.552,Taiwan,2016-10-25,Taiwan's Retrocession Day,Observance
TWN,2016,10,,,,5186.552,Taiwan,2016-10-31,Halloween,Observance
TWN,2016,10,,,,5186.552,Taiwan,2016-10-10,National Day,Public holiday
TWN,2016,11,,,,4948.23,Taiwan,2016-11-12,Sun Yat-sen's Birthday,Observance
TWN,2016,11,,,,4948.23,Taiwan,2016-11-14,Saisiat Festival,Observance
TWN,2016,12,,,,5180.754,Taiwan,2016-12-21,Dongzh?? Festival,Observance
TWN,2016,12,,,,5180.754,Taiwan,2016-12-25,Christmas Day,Observance
TWN,2016,12,,,,5180.754,Taiwan,2016-12-25,Constitution Day,Observance
TWN,2017,1,,,,5203.157,Taiwan,2017-01-02,Republic Day/New Year's Day observed,Public holiday
TWN,2017,1,,,,5203.157,Taiwan,2017-01-27,Chinese New Year's Eve,Public holiday
TWN,2017,1,,,,5203.157,Taiwan,2017-01-28,Chinese New Year's Day,Public holiday
TWN,2017,1,,,,5203.157,Taiwan,2017-01-29,Chinese New Year Holiday,Public holiday
TWN,2017,1,,,,5203.157,Taiwan,2017-01-30,Chinese New Year Holiday,Public holiday
TWN,2017,1,,,,5203.157,Taiwan,2017-01-31,Chinese New Year Holiday,Public holiday
TWN,2017,2,,,,4942.651,Taiwan,2017-02-04,Farmer's Day,Observance
TWN,2017,2,,,,4942.651,Taiwan,2017-02-11,Lantern Festival,Observance
TWN,2017,2,,,,4942.651,Taiwan,2017-02-11,Tourism Day,Observance
TWN,2017,2,,,,4942.651,Taiwan,2017-02-27,Earth God's Birthday,Observance
TWN,2017,2,,,,4942.651,Taiwan,2017-02-01,Chinese New Year Holiday,Public holiday
TWN,2017,2,,,,4942.651,Taiwan,2017-02-25,Peace Memorial Day,Public holiday
TWN,2017,2,,,,4942.651,Taiwan,2017-02-26,Peace Memorial Day,Public holiday
TWN,2017,2,,,,4942.651,Taiwan,2017-02-28,Peace Memorial Day,Public holiday
TWN,2017,3,,,,5186.336,Taiwan,2017-03-08,International Women's Day,Observance
TWN,2017,3,,,,5186.336,Taiwan,2017-03-12,Arbor Day,Observance
TWN,2017,3,,,,5186.336,Taiwan,2017-03-16,Kuan Yin's Birthday,Observance
TWN,2017,3,,,,5186.336,Taiwan,2017-03-29,Youth Day,Observance
TWN,2017,4,,,,5587.3,Taiwan,2017-04-11,God of Medicine's Birthday,Observance
TWN,2017,4,,,,5587.3,Taiwan,2017-04-16,Easter Sunday,Observance
TWN,2017,4,,,,5587.3,Taiwan,2017-04-19,Matsu's Birthday,Observance
TWN,2017,4,,,,5587.3,Taiwan,2017-04-03,Children's Day,Public holiday
TWN,2017,4,,,,5587.3,Taiwan,2017-04-05,Tomb Sweeping Day,Public holiday
TWN,2017,5,,,,5699.015,Taiwan,2017-05-03,Buddha's Birthday,Observance
TWN,2017,5,,,,5699.015,Taiwan,2017-05-04,Literary Day,Observance
TWN,2017,5,,,,5699.015,Taiwan,2017-05-14,Mother's Day,Observance
TWN,2017,5,,,,5699.015,Taiwan,2017-05-01,Labor Day,Public holiday
TWN,2017,5,,,,5699.015,Taiwan,2017-05-30,Dragon Boat Festival,Public holiday
TWN,2017,6,,,,5604.685,Taiwan,2017-06-03,Opium Suppression Movement Day,Observance
TWN,2017,6,,,,5604.685,Taiwan,2017-06-07,Chen Huang's Birthday,Observance
TWN,2017,6,,,,5604.685,Taiwan,2017-06-07,Kuan Kung's Birthday,Observance
TWN,2017,7,,,,5944.748,,,,
TWN,2017,8,,,,5966.32,Taiwan,2017-08-08,Father's Day,Observance
TWN,2017,8,,,,5966.32,Taiwan,2017-08-28,Chinese Valentine's Day,Observance
TWN,2017,9,,,,4983.202,Taiwan,2017-09-03,Armed Forces Day,Observance
TWN,2017,9,,,,4983.202,Taiwan,2017-09-05,Hungry Ghost Festival,Observance
TWN,2017,9,,,,4983.202,Taiwan,2017-09-28,Teachers' Day,Observance
TWN,2017,10,,,,5674.455,Taiwan,2017-10-21,Overseas Chinese Day,Observance
TWN,2017,10,,,,5674.455,Taiwan,2017-10-25,Taiwan's Retrocession Day,Observance
TWN,2017,10,,,,5674.455,Taiwan,2017-10-28,Double Ninth Day,Observance
TWN,2017,10,,,,5674.455,Taiwan,2017-10-31,Halloween,Observance
TWN,2017,10,,,,5674.455,Taiwan,2017-10-04,Mid-Autumn Festival,Public holiday
TWN,2017,10,,,,5674.455,Taiwan,2017-10-10,National Day,Public holiday
TWN,2017,11,,,,5380.344,Taiwan,2017-11-12,Sun Yat-sen's Birthday,Observance
TWN,2017,12,,,,5536.856,Taiwan,2017-12-22,Dongzh?? Festival,Observance
TWN,2017,12,,,,5536.856,Taiwan,2017-12-25,Christmas Day,Observance
TWN,2017,12,,,,5536.856,Taiwan,2017-12-25,Constitution Day,Observance
UKR,2010,1,,,,554.659,Ukraine,2010-01-14,Orthodox New Year,Observance
UKR,2010,1,,,,554.659,Ukraine,2010-01-22,Ukrainian Unity Day,Observance
UKR,2010,1,,,,554.659,Ukraine,2010-01-25,Tatiana Day,Observance
UKR,2010,1,,,,554.659,Ukraine,2010-01-07,Orthodox Christmas Day,Public holiday
UKR,2010,2,,,,474.482,Ukraine,2010-02-14,Valentine's Day,Observance
UKR,2010,2,,,,474.482,Ukraine,2010-02-23,Men's Day,Public holiday
UKR,2010,3,,,,597.228,Ukraine,2010-03-23,Cultural Workers and Folk Artists Day,Observance
UKR,2010,3,,,,597.228,Ukraine,2010-03-08,International Women's Day,Public holiday
UKR,2010,4,,,,626.854,Ukraine,2010-04-01,April Fools,Observance
UKR,2010,4,,,,626.854,Ukraine,2010-04-04,Orthodox Easter Day,Public holiday
UKR,2010,4,,,,626.854,Ukraine,2010-04-05,Orthodox Easter Day holiday,Public holiday
UKR,2010,5,,,,881.789,Ukraine,2010-05-09,Mother's Day,Observance
UKR,2010,5,,,,881.789,Ukraine,2010-05-15,Europe Day,Observance
UKR,2010,5,,,,881.789,Ukraine,2010-05-30,Kiev Day,Observance
UKR,2010,5,,,,881.789,Ukraine,2010-05-01,Labor Day,Public holiday
UKR,2010,5,,,,881.789,Ukraine,2010-05-02,Labor Day Holiday,Public holiday
UKR,2010,5,,,,881.789,Ukraine,2010-05-09,Victory Day / Memorial Day,Public holiday
UKR,2010,5,,,,881.789,Ukraine,2010-05-10,Victory Day / Memorial Day observed,Public holiday
UKR,2010,5,,,,881.789,Ukraine,2010-05-23,Orthodox Pentecost,Public holiday
UKR,2010,5,,,,881.789,Ukraine,2010-05-24,Orthodox Pentecost holiday,Public holiday
UKR,2010,6,,,,998.511,Ukraine,2010-06-28,Constitution Day,Public holiday
UKR,2010,7,,,,1180.515,Ukraine,2010-07-07,Kupala Night,Observance
UKR,2010,7,,,,1180.515,Ukraine,2010-07-28,Baptism of Kyivan Rus,Observance
UKR,2010,8,,,,1241.955,Ukraine,2010-08-24,Independence Day,Public holiday
UKR,2010,9,,,,1083.223,,,,
UKR,2010,10,,,,880.836,Ukraine,2010-10-03,Teacher's Day,Observance
UKR,2010,11,,,,705.555,,,,
UKR,2010,12,,,,693.965,Ukraine,2010-12-06,Army Day,Observance
UKR,2010,12,,,,693.965,Ukraine,2010-12-19,St. Nicholas Day,Observance
UKR,2011,1,,,,687.833,Ukraine,2011-01-14,Orthodox New Year,Observance
UKR,2011,1,,,,687.833,Ukraine,2011-01-22,Ukrainian Unity Day,Observance
UKR,2011,1,,,,687.833,Ukraine,2011-01-25,Tatiana Day,Observance
UKR,2011,1,,,,687.833,Ukraine,2011-01-03,New Year's Day observed,Public holiday
UKR,2011,1,,,,687.833,Ukraine,2011-01-07,Orthodox Christmas Day,Public holiday
UKR,2011,2,,,,572.972,Ukraine,2011-02-14,Valentine's Day,Observance
UKR,2011,2,,,,572.972,Ukraine,2011-02-23,Men's Day,Public holiday
UKR,2011,3,,,,720.968,Ukraine,2011-03-23,Cultural Workers and Folk Artists Day,Observance
UKR,2011,3,,,,720.968,Ukraine,2011-03-08,International Women's Day,Public holiday
UKR,2011,4,,,,791.24,Ukraine,2011-04-01,April Fools,Observance
UKR,2011,4,,,,791.24,Ukraine,2011-04-24,Orthodox Easter Day,Public holiday
UKR,2011,4,,,,791.24,Ukraine,2011-04-25,Orthodox Easter Day holiday,Public holiday
UKR,2011,5,,,,994.646,Ukraine,2011-05-08,Mother's Day,Observance
UKR,2011,5,,,,994.646,Ukraine,2011-05-21,Europe Day,Observance
UKR,2011,5,,,,994.646,Ukraine,2011-05-29,Kiev Day,Observance
UKR,2011,5,,,,994.646,Ukraine,2011-05-01,Labor Day,Public holiday
UKR,2011,5,,,,994.646,Ukraine,2011-05-02,Labor Day Holiday,Public holiday
UKR,2011,5,,,,994.646,Ukraine,2011-05-09,Victory Day / Memorial Day,Public holiday
UKR,2011,6,,,,1142.896,Ukraine,2011-06-12,Orthodox Pentecost,Public holiday
UKR,2011,6,,,,1142.896,Ukraine,2011-06-13,Orthodox Pentecost holiday,Public holiday
UKR,2011,6,,,,1142.896,Ukraine,2011-06-28,Constitution Day,Public holiday
UKR,2011,7,,,,1359.059,Ukraine,2011-07-07,Kupala Night,Observance
UKR,2011,7,,,,1359.059,Ukraine,2011-07-08,Family Day,Observance
UKR,2011,7,,,,1359.059,Ukraine,2011-07-28,Baptism of Kyivan Rus,Observance
UKR,2011,8,,,,1422.347,Ukraine,2011-08-01,Navy Day,Observance
UKR,2011,8,,,,1422.347,Ukraine,2011-08-24,Independence Day,Public holiday
UKR,2011,9,,,,1278.016,,,,
UKR,2011,10,,,,1053.604,Ukraine,2011-10-02,Teacher's Day,Observance
UKR,2011,11,,,,829.499,,,,
UKR,2011,12,,,,825.955,Ukraine,2011-12-06,Army Day,Observance
UKR,2011,12,,,,825.955,Ukraine,2011-12-19,St. Nicholas Day,Observance
UKR,2012,1,,,,670.648,Ukraine,2012-01-14,Orthodox New Year,Observance
UKR,2012,1,,,,670.648,Ukraine,2012-01-22,Ukrainian Unity Day,Observance
UKR,2012,1,,,,670.648,Ukraine,2012-01-25,Tatiana Day,Observance
UKR,2012,1,,,,670.648,Ukraine,2012-01-02,New Year's Day observed,Public holiday
UKR,2012,1,,,,670.648,Ukraine,2012-01-07,Orthodox Christmas Day,Public holiday
UKR,2012,1,,,,670.648,Ukraine,2012-01-09,Orthodox Christmas Day,Public holiday
UKR,2012,2,,,,560.234,Ukraine,2012-02-14,Valentine's Day,Observance
UKR,2012,2,,,,560.234,Ukraine,2012-02-23,Men's Day,Public holiday
UKR,2012,3,,,,672.662,Ukraine,2012-03-08,International Women's Day,Public holiday
UKR,2012,4,,,,747.641,Ukraine,2012-04-01,April Fools,Observance
UKR,2012,4,,,,747.641,Ukraine,2012-04-15,Orthodox Easter Day,Public holiday
UKR,2012,4,,,,747.641,Ukraine,2012-04-16,Orthodox Easter Day holiday,Public holiday
UKR,2012,5,,,,893.282,Ukraine,2012-05-13,Mother's Day,Observance
UKR,2012,5,,,,893.282,Ukraine,2012-05-19,Europe Day,Observance
UKR,2012,5,,,,893.282,Ukraine,2012-05-27,Kiev Day,Observance
UKR,2012,5,,,,893.282,Ukraine,2012-05-01,Labor Day,Public holiday
UKR,2012,5,,,,893.282,Ukraine,2012-05-02,Labor Day Holiday,Public holiday
UKR,2012,5,,,,893.282,Ukraine,2012-05-09,Victory Day / Memorial Day,Public holiday
UKR,2012,6,,,,1097.982,Ukraine,2012-06-03,Orthodox Pentecost,Public holiday
UKR,2012,6,,,,1097.982,Ukraine,2012-06-04,Orthodox Pentecost holiday,Public holiday
UKR,2012,6,,,,1097.982,Ukraine,2012-06-28,Constitution Day,Public holiday
UKR,2012,7,,,,1167.516,Ukraine,2012-07-01,Navy Day,Observance
UKR,2012,7,,,,1167.516,Ukraine,2012-07-07,Kupala Night,Observance
UKR,2012,7,,,,1167.516,Ukraine,2012-07-08,Family Day,Observance
UKR,2012,7,,,,1167.516,Ukraine,2012-07-28,Baptism of Kyivan Rus,Observance
UKR,2012,8,,,,1198.667,Ukraine,2012-08-24,Independence Day,Public holiday
UKR,2012,9,,,,1098.664,,,,
UKR,2012,10,,,,861.866,Ukraine,2012-10-07,Teacher's Day,Observance
UKR,2012,11,,,,698.603,Ukraine,2012-11-09,Cultural Workers and Folk Artists Day,Observance
UKR,2012,12,,,,663.532,Ukraine,2012-12-06,Army Day,Observance
UKR,2012,12,,,,663.532,Ukraine,2012-12-19,St. Nicholas Day,Observance
UKR,2013,1,,,,586.115,Ukraine,2013-01-14,Orthodox New Year,Observance
UKR,2013,1,,,,586.115,Ukraine,2013-01-22,Ukrainian Unity Day,Observance
UKR,2013,1,,,,586.115,Ukraine,2013-01-25,Tatiana Day,Observance
UKR,2013,1,,,,586.115,Ukraine,2013-01-07,Orthodox Christmas Day,Public holiday
UKR,2013,2,,,,459.351,Ukraine,2013-02-14,Valentine's Day,Observance
UKR,2013,2,,,,459.351,Ukraine,2013-02-23,Men's Day,Public holiday
UKR,2013,3,,,,568.278,Ukraine,2013-03-08,International Women's Day,Public holiday
UKR,2013,4,,,,678.254,Ukraine,2013-04-01,April Fools,Observance
UKR,2013,5,,,,908.569,Ukraine,2013-05-12,Mother's Day,Observance
UKR,2013,5,,,,908.569,Ukraine,2013-05-18,Europe Day,Observance
UKR,2013,5,,,,908.569,Ukraine,2013-05-26,Kiev Day,Observance
UKR,2013,5,,,,908.569,Ukraine,2013-05-01,Labor Day,Public holiday
UKR,2013,5,,,,908.569,Ukraine,2013-05-02,Labor Day Holiday,Public holiday
UKR,2013,5,,,,908.569,Ukraine,2013-05-05,Orthodox Easter Day,Public holiday
UKR,2013,5,,,,908.569,Ukraine,2013-05-06,Orthodox Easter Day holiday,Public holiday
UKR,2013,5,,,,908.569,Ukraine,2013-05-09,Victory Day / Memorial Day,Public holiday
UKR,2013,6,,,,1001.943,Ukraine,2013-06-23,Orthodox Pentecost,Public holiday
UKR,2013,6,,,,1001.943,Ukraine,2013-06-24,Orthodox Pentecost holiday,Public holiday
UKR,2013,6,,,,1001.943,Ukraine,2013-06-28,Constitution Day,Public holiday
UKR,2013,7,,,,1118.847,Ukraine,2013-07-07,Kupala Night,Observance
UKR,2013,7,,,,1118.847,Ukraine,2013-07-07,Navy Day,Observance
UKR,2013,7,,,,1118.847,Ukraine,2013-07-08,Family Day,Observance
UKR,2013,7,,,,1118.847,Ukraine,2013-07-28,Baptism of Kyivan Rus,Observance
UKR,2013,8,,,,1193.619,Ukraine,2013-08-24,Independence Day,Public holiday
UKR,2013,8,,,,1193.619,Ukraine,2013-08-26,Independence Day observed,Public holiday
UKR,2013,9,,,,1102.473,,,,
UKR,2013,10,,,,894.898,Ukraine,2013-10-06,Teacher's Day,Observance
UKR,2013,11,,,,835.074,Ukraine,2013-11-09,Cultural Workers and Folk Artists Day,Observance
UKR,2013,12,,,,800.245,Ukraine,2013-12-06,Army Day,Observance
